timestamp,Open,High,Low,close_price,Adj Close,Volume
2010-01-04,56.86000061035156,57.380001068115234,56.84000015258789,57.310001373291016,43.74763488769531,2251500
2010-01-05,57.34000015258789,57.540000915527344,57.11000061035156,57.529998779296875,43.915565490722656,1597700
2010-01-06,57.5,57.720001220703125,57.40999984741211,57.61000061035156,43.97663879394531,2120300
2010-01-07,57.54999923706055,57.88999938964844,57.290000915527344,57.849998474121094,44.15984344482422,1656700
2010-01-08,57.70000076293945,58.04999923706055,57.560001373291016,58.040000915527344,44.30488586425781,1650000
2010-01-11,58.29999923706055,58.349998474121094,57.849998474121094,58.119998931884766,44.36594772338867,1883100
2010-01-12,57.75,57.81999969482422,57.29999923706055,57.52000045776367,43.90794372558594,1730100
2010-01-13,57.709999084472656,58.18000030517578,57.36000061035156,58.060001373291016,44.32014846801758,1825200
2010-01-14,58.02000045776367,58.279998779296875,57.939998626708984,58.15999984741211,44.39647674560547,1667100
2010-01-15,58.099998474121094,58.150001525878906,57.29999923706055,57.5,43.89265823364258,2785900
2010-01-19,57.54999923706055,58.290000915527344,57.52000045776367,58.2599983215332,44.47281265258789,2546700
2010-01-20,57.900001525878906,57.900001525878906,57.209999084472656,57.720001220703125,44.060611724853516,2755100
2010-01-21,57.720001220703125,57.90999984741211,56.56999969482422,56.65999984741211,43.25146484375,4350700
2010-01-22,56.400001525878906,56.599998474121094,55.310001373291016,55.40999984741211,42.29726791381836,4423000
2010-01-25,55.880001068115234,55.970001220703125,55.459999084472656,55.650001525878906,42.48048400878906,2781100
2010-01-26,55.45000076293945,55.9900016784668,55.27000045776367,55.400001525878906,42.28963851928711,1704300
2010-01-27,55.29999923706055,55.75,54.869998931884766,55.66999816894531,42.4957389831543,2077900
2010-01-28,55.88999938964844,55.88999938964844,54.650001525878906,55.0099983215332,41.991920471191406,2235100
2010-01-29,55.2400016784668,55.650001525878906,54.279998779296875,54.36000061035156,41.49574279785156,2421800
2010-02-01,54.720001220703125,55.2400016784668,54.70000076293945,55.189998626708984,42.12933349609375,2132800
2010-02-02,55.34000015258789,56.029998779296875,55.130001068115234,55.900001525878906,42.67131423950195,2565500
2010-02-03,55.66999816894531,55.91999816894531,55.43000030517578,55.619998931884766,42.457557678222656,1352600
2010-02-04,55.16999816894531,55.18000030517578,53.86000061035156,53.88999938964844,41.13698196411133,3029700
2010-02-05,53.880001068115234,54.06999969482422,52.81999969482422,53.97999954223633,41.20567321777344,5416200
2010-02-08,54.02000045776367,54.29999923706055,53.540000915527344,53.560001373291016,40.88505172729492,1494300
2010-02-09,54.15999984741211,54.70000076293945,53.75,54.27000045776367,41.42705154418945,2191500
2010-02-10,54.20000076293945,54.459999084472656,53.70000076293945,54.189998626708984,41.36598205566406,1340800
2010-02-11,54.06999969482422,54.84000015258789,53.7599983215332,54.77000045776367,41.8087272644043,1302300
2010-02-12,54.220001220703125,54.810001373291016,54.0,54.77000045776367,41.8087272644043,2189100
2010-02-16,55.2400016784668,55.77000045776367,55.040000915527344,55.689998626708984,42.51101303100586,1186500
2010-02-17,55.9900016784668,56.08000183105469,55.7400016784668,56.0,42.747642517089844,1936000
2010-02-18,55.939998626708984,56.439998626708984,55.869998931884766,56.31999969482422,42.991912841796875,1537400
2010-02-19,56.150001525878906,56.66999816894531,56.060001373291016,56.52000045776367,43.14457702636719,1863000
2010-02-22,56.709999084472656,56.720001220703125,56.31999969482422,56.43000030517578,43.07588195800781,3049500
2010-02-23,56.310001373291016,56.47999954223633,55.61000061035156,55.75,42.55681610107422,2144700
2010-02-24,55.93000030517578,56.34000015258789,55.790000915527344,56.25,42.9384765625,1689100
2010-02-25,55.459999084472656,56.2400016784668,55.290000915527344,56.22999954223633,42.9232063293457,2956100
2010-02-26,56.220001220703125,56.40999984741211,55.90999984741211,56.22999954223633,42.9232063293457,1272600
2010-03-01,56.4900016784668,56.939998626708984,56.470001220703125,56.900001525878906,43.434669494628906,1580100
2010-03-02,57.16999816894531,57.369998931884766,57.0,57.08000183105469,43.57205581665039,1988900
2010-03-03,57.279998779296875,57.52000045776367,57.040000915527344,57.150001525878906,43.62550735473633,1617900
2010-03-04,57.279998779296875,57.400001525878906,57.0099983215332,57.29999923706055,43.7399787902832,1636600
2010-03-05,57.7400016784668,58.22999954223633,57.560001373291016,58.209999084472656,44.434661865234375,2699100
2010-03-08,58.220001220703125,58.349998474121094,58.11000061035156,58.220001220703125,44.442283630371094,2027600
2010-03-09,58.04999923706055,58.61000061035156,58.02000045776367,58.34000015258789,44.533878326416016,4736900
2010-03-10,58.40999984741211,58.779998779296875,58.34000015258789,58.650001525878906,44.77052688598633,1949600
2010-03-11,58.439998626708984,58.880001068115234,58.27000045776367,58.869998931884766,44.93845748901367,2391700
2010-03-12,59.13999938964844,59.150001525878906,58.70000076293945,58.869998931884766,44.93845748901367,1227600
2010-03-15,58.810001373291016,58.900001525878906,58.41999816894531,58.849998474121094,44.923187255859375,1624900
2010-03-16,58.97999954223633,59.38999938964844,58.86000061035156,59.33000183105469,45.28959655761719,1047800
2010-03-17,59.529998779296875,59.93000030517578,59.5099983215332,59.709999084472656,45.579673767089844,2022900
2010-03-18,59.7400016784668,59.79999923706055,59.41999816894531,59.63999938964844,45.5262451171875,2714900
2010-03-19,59.25,59.83000183105469,59.040000915527344,59.25,45.2285270690918,2010400
2010-03-22,58.90999984741211,59.7400016784668,58.86000061035156,59.66999816894531,45.54912185668945,1643100
2010-03-23,59.7599983215332,60.130001068115234,59.529998779296875,60.09000015258789,45.8697509765625,2298500
2010-03-24,59.900001525878906,60.04999923706055,59.68000030517578,59.7400016784668,45.60258483886719,1569000
2010-03-25,59.93000030517578,60.16999816894531,59.310001373291016,59.400001525878906,45.522884368896484,2437800
2010-03-26,59.4900016784668,59.779998779296875,59.099998474121094,59.38999938964844,45.51519775390625,1206300
2010-03-29,59.650001525878906,59.84000015258789,59.54999923706055,59.7400016784668,45.783451080322266,2434700
2010-03-30,59.849998474121094,60.0,59.529998779296875,59.77000045776367,45.80642318725586,1927500
2010-03-31,59.59000015258789,59.880001068115234,59.40999984741211,59.59000015258789,45.66848373413086,1346000
2010-04-01,60.0099983215332,60.22999954223633,59.630001068115234,60.02000045776367,45.99802780151367,1339600
2010-04-05,60.2599983215332,60.61000061035156,60.099998474121094,60.599998474121094,46.44252014160156,1458300
2010-04-06,60.459999084472656,60.869998931884766,60.36000061035156,60.77000045776367,46.57281494140625,1332000
2010-04-07,60.689998626708984,60.790000915527344,60.13999938964844,60.45000076293945,46.327579498291016,1348300
2010-04-08,60.189998626708984,60.70000076293945,60.02000045776367,60.59000015258789,46.434871673583984,1335900
2010-04-09,60.7599983215332,61.04999923706055,60.61000061035156,61.0,46.749088287353516,1585500
2010-04-12,61.13999938964844,61.27000045776367,61.0099983215332,61.13999938964844,46.85637283325195,1277000
2010-04-13,61.119998931884766,61.290000915527344,60.75,61.20000076293945,46.90235137939453,1184300
2010-04-14,61.439998626708984,61.95000076293945,61.349998474121094,61.95000076293945,47.477149963378906,1011200
2010-04-15,61.900001525878906,62.150001525878906,61.84000015258789,62.029998779296875,47.538448333740234,1120500
2010-04-16,61.810001373291016,61.90999984741211,60.709999084472656,61.060001373291016,46.79505920410156,2086900
2010-04-19,60.880001068115234,61.27000045776367,60.52000045776367,61.220001220703125,46.91767883300781,1311800
2010-04-20,61.599998474121094,61.83000183105469,61.38999938964844,61.79999923706055,47.36219024658203,1004900
2010-04-21,61.849998474121094,61.97999954223633,61.380001068115234,61.75,47.32386016845703,1271100
2010-04-22,61.400001525878906,62.099998474121094,60.95000076293945,62.04999923706055,47.55377960205078,447800
2010-04-23,62.02000045776367,62.4900016784668,61.81999969482422,62.470001220703125,47.87565231323242,1384500
2010-04-26,62.54999923706055,62.650001525878906,62.18000030517578,62.25,47.70704650878906,1701700
2010-04-27,61.95000076293945,62.20000076293945,60.619998931884766,60.75,46.55747604370117,2555300
2010-04-28,61.06999969482422,61.33000183105469,60.619998931884766,61.150001525878906,46.8640251159668,1876400
2010-04-29,61.59000015258789,62.06999969482422,61.52000045776367,61.95000076293945,47.477149963378906,1347100
2010-04-30,61.9900016784668,62.04999923706055,60.849998474121094,60.88999938964844,46.664791107177734,1892800
2010-05-03,61.150001525878906,61.81999969482422,61.04999923706055,61.709999084472656,47.29320526123047,1057900
2010-05-04,61.02000045776367,61.02000045776367,59.869998931884766,60.209999084472656,46.143638610839844,2658000
2010-05-05,59.619998931884766,60.27000045776367,59.29999923706055,59.720001220703125,45.76810836791992,2728200
2010-05-06,59.459999084472656,59.81999969482422,29.760000228881836,57.709999084472656,44.227684020996094,6153600
2010-05-07,57.66999816894531,58.099998474121094,55.84000015258789,56.619998931884766,43.3923454284668,5416700
2010-05-10,59.13999938964844,59.5,58.59000015258789,59.220001220703125,45.38492202758789,4080900
2010-05-11,58.72999954223633,59.91999816894531,58.619998931884766,59.16999816894531,45.34660339355469,2164100
2010-05-12,59.40999984741211,60.20000076293945,59.369998931884766,60.119998931884766,46.074649810791016,1394400
2010-05-13,60.029998779296875,60.29999923706055,59.36000061035156,59.400001525878906,45.522884368896484,1289700
2010-05-14,58.970001220703125,59.060001373291016,57.77000045776367,58.33000183105469,44.702842712402344,1997300
2010-05-17,58.439998626708984,58.689998626708984,57.16999816894531,58.369998931884766,44.7335090637207,1838600
2010-05-18,58.84000015258789,59.02000045776367,57.33000183105469,57.540000915527344,44.097408294677734,2967700
2010-05-19,57.16999816894531,57.720001220703125,56.400001525878906,57.130001068115234,43.783206939697266,2300900
2010-05-20,55.869998931884766,56.09000015258789,54.81999969482422,54.90999984741211,42.08182907104492,4710900
2010-05-21,53.9900016784668,55.849998474121094,53.83000183105469,55.709999084472656,42.69493103027344,3682200
2010-05-24,55.38999938964844,55.849998474121094,54.939998626708984,55.0099983215332,42.158470153808594,1564400
2010-05-25,53.70000076293945,55.060001373291016,53.189998626708984,55.0099983215332,42.158470153808594,4895500
2010-05-26,55.45000076293945,55.970001220703125,54.599998474121094,54.779998779296875,41.98219299316406,1742900
2010-05-27,55.880001068115234,56.70000076293945,55.650001525878906,56.70000076293945,43.453643798828125,2101500
2010-05-28,56.65999984741211,56.65999984741211,55.720001220703125,56.09000015258789,42.98616027832031,1535000
2010-06-01,55.43000030517578,56.279998779296875,54.869998931884766,54.93000030517578,42.09714889526367,1900000
2010-06-02,55.25,56.380001068115234,54.9900016784668,56.36000061035156,43.19308090209961,2962200
2010-06-03,56.529998779296875,56.79999923706055,56.04999923706055,56.65999984741211,43.422996520996094,1943500
2010-06-04,55.54999923706055,55.93000030517578,54.40999984741211,54.66999816894531,41.897918701171875,1940100
2010-06-07,54.779998779296875,54.97999954223633,53.7599983215332,53.779998779296875,41.215824127197266,1880200
2010-06-08,53.869998931884766,54.36000061035156,53.2599983215332,54.2400016784668,41.568363189697266,3281500
2010-06-09,54.599998474121094,55.18000030517578,53.810001373291016,53.9900016784668,41.37675857543945,3009700
2010-06-10,54.93000030517578,55.689998626708984,54.880001068115234,55.650001525878906,42.64896774291992,2065900
2010-06-11,55.16999816894531,56.02000045776367,55.099998474121094,55.9900016784668,42.90952682495117,2089600
2010-06-14,56.45000076293945,56.83000183105469,55.93000030517578,56.0,42.91718292236328,2438200
2010-06-15,56.349998474121094,57.33000183105469,56.27000045776367,57.2599983215332,43.882816314697266,2285500
2010-06-16,57.0,57.5,56.849998474121094,57.20000076293945,43.83684158325195,2221900
2010-06-17,57.380001068115234,57.45000076293945,56.7400016784668,57.29999923706055,43.9134635925293,2050600
2010-06-18,57.41999816894531,57.54999923706055,57.13999938964844,57.34000015258789,43.944122314453125,4139100
2010-06-21,58.08000183105469,58.130001068115234,56.84000015258789,57.119998931884766,43.7755241394043,1499500
2010-06-22,57.16999816894531,57.40999984741211,56.060001373291016,56.13999938964844,43.02448272705078,1523600
