timestamp,Open,High,Low,close_price,Adj Close,Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr
2010-01-04,1477.199951171875,1521.699951171875,1477.199951171875,1517.300048828125,1517.300048828125,163.0,130.7670075491573,163.0,0.8022515800561798,0.0,0.0,0.0,0.0,1505.3999837239583,50.0,1000.0,1517.300048828125,1517.300048828125,1517.300048828125,0.0,0.0,0.0,0.0,1505.3999837239583,1549.8999837239583,1460.8999837239583,5.912050017420468,0.6337085966760309,0.0,0.0,1477.199951171875,1521.699951171875,1499.449951171875,2.9328411367526965,0.9011257900280899,0.0,0.0,0.0,0.0,0.0,1517.300048828125,1517.300048828125,1517.300048828125,1517.300048828125,0.0,0.0,0.0,26.295827009842533,1.0,-321.047075337377,268.37724331881043,268.37724331881043,0.0,1499.449951171875,1499.449951171875,1499.449951171875,1499.449951171875,0.0,0.0,0.0,0.0,0.0,1198.750710625484,1204.8482747965845,0.0,0.0,0.0,1477.199951171875,1638.5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,90.11257900280899,90.11257900280899,-9.887420997191011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1517.300048828125,0.0,0.0,0.0
2010-01-05,1530.800048828125,1521.4000244140625,1517.4000244140625,1530.800048828125,1530.800048828125,103.0,717.8682648733761,266.0,2.69875287546382,1390.5,77476012.59101942,77476012.59101942,0.9164304720572278,1512.2924838340969,100.0,1008.8973832238565,1524.050048828125,1537.550048828125,1510.550048828125,1.7715953633386832,0.75,0.0,0.0,1514.3000081380208,1538.5500081380208,1490.0500081380208,3.2027999563729432,0.8402070245382318,0.0,0.0,1477.199951171875,1521.699951171875,1499.449951171875,2.9198516173544964,1.2044965765449438,0.0,0.0,1.076923076922867,0.21538461538457343,0.8615384615382936,1524.050048828125,1524.050048828125,1519.3769719050479,1518.300048828125,0.13412375020917824,0.01304799426965979,0.12107575593951846,0.0017377701609094715,1.8488805970149254,-327.797075337377,274.0198625219236,271.198552920367,2.8213096015566066,1499.449951171875,1499.449951171875,1499.449951171875,1499.449951171875,0.0,0.0,0.0,0.0,66.66666666666667,1198.750710625484,1204.8482747965845,0.0,0.0,0.0,1477.199951171875,1638.5,0.0,0.0,100.0,0.0,0.0,0.0,100.0,27.77779173186715,120.44965765449439,105.28111832865169,20.44965765449438,0.0,0.0,0.07092952922935572,0.014185905845871144,0.05674362338348458,-3.018705191094809,-0.6037410382189619,-2.4149641528758474,1522.9663350407816,0.8897383223856581,0.8858034736550557,0.8897383223856581
2010-01-06,1552.199951171875,1557.5999755859375,1531.800048828125,1552.199951171875,1552.199951171875,156.0,808.5654586676445,422.0,1.9160318925773567,1668.769252232143,418421687.2000923,247948849.89555585,3.097240936611768,1525.1966811145462,100.0,1008.8973832238565,1533.433349609375,1562.1713152369425,1504.6953839818075,3.7481858125608385,0.8265123531308307,0.0,0.0,1525.26666937934,1550.0333116319443,1500.500027126736,3.247516352361144,1.04374108362838,1.0,0.0,1477.199951171875,1557.5999755859375,1517.3999633789062,5.243137853663057,0.932835537633021,0.0,0.0,3.615508317581316,0.895409355823922,2.720098961757394,1533.433349609375,1533.433349609375,1524.426661023021,1520.8111527054398,0.236847939872998,0.04125180265602095,0.19559613721697705,0.007316194477398036,2.6817277250893743,-337.180376118627,281.86377262220014,274.7536261543114,7.11014646788874,1517.3999633789062,1517.3999633789062,1517.3999633789062,1517.3999633789062,0.0,0.0,0.0,0.0,100.00000000000104,1198.750710625484,1204.8482747965845,8.0,0.0,8.0,1477.199951171875,1638.5,1.0,0.0,100.0,0.0,0.0,0.0,100.0,46.2864025799934,93.2835537633021,101.28193014020182,-6.716446236697908,0.0,0.0,0.23773552101781503,0.058895828880259925,0.1788396921375551,-2.6860704034840737,-1.0202069112719843,-1.6658634922120894,1535.145357328186,1.3979554259965,1.3882741513994823,2.3001318935371273
2010-01-07,1553.0,1553.0,1542.300048828125,1553.0,1553.0,4.0,812.5654586676445,426.0,1.9074306541494004,1430.8308155293369,789124664.2917395,428340788.02761704,3.0993026525073804,1525.4242554666102,100.0,1009.4173981668652,1538.3250122070312,1568.433870653345,1508.2161537607176,3.914498978745272,0.7436988406441138,0.0,0.0,1531.3083394368489,1552.5583089192708,1510.058369954427,2.7754004775075836,1.0103927462365208,1.0,0.0,1477.199951171875,1557.5999755859375,1517.3999633789062,5.226465394248045,0.9427863906825763,0.0,0.0,5.627047562875532,1.841736997234244,3.785310565641288,1538.3250122070312,1538.3250122070312,1528.8225593271716,1523.195511764296,0.28770164080052124,0.08173310700401155,0.2059685337965097,0.015315501982003292,3.442885671635004,-342.07203871628326,285.95292659385717,277.55345126419786,8.39947532965931,1517.3999633789062,1517.3999633789062,1517.3999633789062,1517.3999633789062,0.0,0.0,0.0,0.0,71.04365444627666,1198.750710625484,1204.8482747965845,8.0,0.0,8.0,1480.4159521484376,1638.5,0.0,0.0,100.0,0.0,0.0,0.0,100.0,52.96159244608907,94.27863906825763,102.67061682868471,-5.721360931742371,0.0,0.0,0.3694238539580386,0.12100143389581566,0.24842242006222295,-10.830548588706515,-2.98227524675889,-7.848273341947625,1542.7805754592464,0.05154289739031093,0.051529618601620086,2.352860345549157
2010-01-08,1564.5999755859375,1563.0,1557.5,1564.5999755859375,1564.5999755859375,31.0,861.60154709094,457.0,1.8853425538094966,1277.797733762869,223547953.9440524,377142579.5067259,3.3308540003271254,1527.8849728150926,100.0,1009.4173981668652,1543.5800048828125,1577.742467526954,1509.417542238671,4.426393518453879,0.807647181675436,0.0,0.0,1537.386669921875,1555.4866455078125,1519.2866943359375,2.354641931018861,1.2517497892429619,1.0,0.0,1477.199951171875,1563.0,1520.0999755859375,5.558509993438201,1.0186477234895586,0.0,0.0,8.064268128717913,3.0862432235309782,4.978024905186935,1543.5800048828125,1543.5800048828125,1534.3267772131355,1526.2625090844176,0.33497145794047584,0.09150024632267667,0.24347121161779917,0.026053169315150598,4.129982006647444,-347.32703139206455,290.3458040137952,280.1119218141173,10.233882199677907,1520.0999755859375,1520.0999755859375,1520.0999755859375,1520.0999755859375,0.0,0.0,0.0,0.0,87.76107090078851,1198.750710625484,1204.8482747965845,16.0,0.0,16.0,1483.5033130859376,1638.5,0.0,0.0,100.0,0.0,0.0,0.0,100.0,59.52124483963163,101.86477234895585,96.47565506017186,1.8647723489558583,0.0,0.0,0.5283670456896402,0.2024745562545806,0.3258924894350596,-16.418032428645915,-5.669426683136296,-10.74860574550962,1552.4157585534783,0.7469398316765963,0.7441640498265123,3.117374628330394
2010-01-11,1588.300048828125,1589.5,1563.0,1588.300048828125,1588.300048828125,19.0,878.8808623916476,476.0,1.8463883663690073,1159.5839705969681,2231578947.368421,748029853.079065,3.618660084072542,1529.9758393958168,100.0,1024.7077386000701,1551.0333455403645,1596.679892880523,1505.386798200206,5.885953061087255,0.9082094425460989,0.0,0.0,1544.5333387586807,1564.0333184136286,1525.0333591037327,2.5250318870578536,1.622224505971185,1.0,0.0,1477.199951171875,1589.5,1533.3499755859375,7.240337491841658,0.9893147760450975,0.0,0.0,11.772475062829244,4.823489591390631,6.948985471438613,1551.0333455403645,1551.0333455403645,1542.6303574615956,1530.8578823987664,0.392271514778993,0.08549163383931231,0.3067798809396807,0.04115662790672936,4.87176891947071,-354.7803720496165,296.57637632811327,282.85599756644996,13.720378761663312,1533.3499755859375,1533.3499755859375,1533.3499755859375,1533.3499755859375,0.0,0.0,0.0,0.0,118.19188772939717,1198.750710625484,1204.8482747965845,20.0,0.0,20.0,1488.2731143007813,1638.5,0.0,0.0,100.0,0.0,0.0,0.0,100.0,67.29198735883737,98.93147760450975,98.3582963405744,-1.0685223954902485,8.366676839192678,0.0,0.769011624017146,0.3157819698070937,0.45322965421005224,-22.191891014311203,-8.973919549371278,-13.217971464939925,1567.7165595588529,1.5147688618179833,1.503410793653881,4.679364510324535
2010-01-12,1573.9000244140625,1612.5,1595.0,1573.9000244140625,1573.9000244140625,20.0,810.6523467666476,456.0,1.63437973138437,952.7861907572227,2406250000.0,1024399877.5658875,3.4373338362431456,1532.5493945870346,100.0,1024.7077386000701,1554.300013950893,1599.4891281349744,1509.1108997668114,5.814722225886725,0.7168665044343133,0.0,0.0,1551.5714343843006,1570.7857026599702,1532.357166108631,2.476749423180026,1.0810419035846366,1.0,0.0,1477.199951171875,1612.5,1544.8499755859375,8.704886290530505,0.7147083395736833,0.0,0.0,13.39488623956845,6.537768921026196,6.8571173185422545,1554.300013950893,1554.300013950893,1547.4410754542828,1534.0461892147143,0.4858012621559197,0.0935129837989432,0.3922882783569765,0.056590826811298095,5.613606815891845,-358.0470404601449,299.30712683232804,285.20615889014687,14.100967942181171,1544.8499755859375,1544.8499755859375,1544.8499755859375,1544.8499755859375,0.0,0.0,0.0,0.0,121.56748390880959,1198.750710625484,1204.8482747965845,24.0,0.0,24.0,1496.371265156719,1638.5,0.0,0.0,80.07738896545592,0.0,0.0,0.0,97.66238805215784,46.389607711394795,71.47083395736833,90.75569463694463,-28.529166042631665,16.312862723214266,0.0,0.8731735937120223,0.42726029458807946,0.44591329912394284,-27.228434303038973,-12.624822500104818,-14.603611802934156,1570.0697064121725,-0.9066312391469822,-0.9107661514110355,3.730308690733386
2010-01-13,1574.5,1574.5,1557.0,1570.199951171875,1570.199951171875,17.0,819.2979661862905,439.0,1.5970720588426712,807.6879856323071,-3911764705.882353,319233508.5018531,3.397368626165329,1533.6987643375112,95.07894187473937,1022.298758597628,1556.2875061035156,1599.8466904076076,1512.7283217994236,5.5978325512811375,0.6596958860757687,0.0,0.0,1553.5291697184246,1572.5291544596355,1534.5291849772136,2.4460415821679957,0.9387051274123275,0.0,0.0,1477.199951171875,1612.5,1544.8499755859375,8.6937695186461,0.6873611710084466,0.0,0.0,14.21819529331151,8.073854195483259,6.144341097828251,1556.2875061035156,1556.2875061035156,1550.9424409492972,1536.7242456559857,0.5127491894344546,0.2144875195316327,0.2982616699028219,0.07098402250384517,6.361525065693992,-360.03453261276763,300.96855814883554,287.17645879748295,13.79209935135259,1544.8499755859375,1544.8499755859375,1544.8499755859375,1544.8499755859375,0.0,0.0,0.0,0.0,41.11501735147441,1198.750710625484,1204.8482747965845,24.0,0.0,24.0,1507.984138641047,1638.5,0.0,0.0,75.89347751032989,0.0,0.0,0.0,95.21379368602366,59.98571314504563,68.73611710084465,79.7128095542409,-31.26388289915534,18.580003356933503,0.0,0.925227498264801,0.5268537353234238,0.39837376294137716,-31.933708198975364,-16.48659963987893,-15.447108559096435,1570.1166743591045,-0.23508947104597944,-0.23536624019806496,3.4864496567179826
2010-01-14,1600.0999755859375,1605.9000244140625,1605.9000244140625,1600.0999755859375,1600.0999755859375,8.0,819.2979661862905,447.0,1.5725488794362579,726.4754441580491,0.0,279329319.9391215,3.549706037164469,1534.77773417194,95.19287414160594,1041.7655518666777,1561.1555582682292,1610.6016284175164,1511.709488118942,6.334547494310826,0.8938070022564747,0.0,0.0,1559.1333369502315,1576.0222122757523,1542.2444616247108,2.1664440013265986,1.7128290915204205,1.0,0.0,1477.199951171875,1612.5,1544.8499755859375,8.666660289651833,0.9083516634216846,0.0,0.0,17.086394416388202,9.876362239664248,7.210032176723955,1561.1555582682292,1561.1555582682292,1558.5051385857034,1541.4187441693152,0.5763629555698501,0.2638543133473322,0.31250864222251784,0.08775017079716609,7.012124306408569,-364.90258477748125,305.0379751305198,289.1610717233759,15.876903407143857,1544.8499755859375,1544.8499755859375,1544.8499755859375,1544.8499755859375,0.0,0.0,0.0,0.0,120.84458722653945,1198.750710625484,1204.8482747965845,24.0,0.0,24.0,1518.4357247769422,1638.5,0.0,0.0,83.42844936617959,0.0,0.0,0.0,93.40042956354439,60.70339068740519,90.83516634216846,77.01403913346049,-9.164833657831535,24.257778591579836,0.0,1.1084849253987903,0.6431799733384972,0.4653049520602931,-36.9832356611955,-20.585926844142243,-16.397308817053258,1581.2208159440786,1.9042176374892472,1.8863143349594047,5.45705688349265
2010-01-15,1511.4000244140625,1593.0,1590.5,1591.4000244140625,1591.4000244140625,4.0,819.2979661862905,443.0,1.5584343701167436,617.7218371801135,-884376525.8789062,150028670.40378508,3.5279575181853615,1535.210919751364,94.11181344738313,1036.1013373975395,1564.1800048828125,1614.4763710693285,1513.8836386962964,6.431020218837818,0.7705962835397389,0.0,0.0,1562.3833374023438,1577.8333251953125,1546.933349609375,1.9777461040587196,1.4390521015467803,1.0,0.0,1477.199951171875,1612.5,1544.8499755859375,8.649902722561755,0.8440504954086061,20.9599853515625,0.0,18.444829027122978,11.590055597155995,6.854773429966983,1564.1800048828125,1564.1800048828125,1563.5658902516047,1545.1210612244818,0.5913807961580372,0.29008428494105964,0.30129651121697754,0.10407277361969794,7.605538313114668,-367.92703139206446,307.56624187811065,293.5154048966315,14.050836981479165,1564.9500122070312,1544.8499755859375,1554.8999938964844,1544.8499755859375,0.0,0.0,0.0,0.0,78.01040969925295,1198.750710625484,1204.8482747965845,24.0,0.0,24.0,1527.842152299248,1638.5,0.0,0.0,75.98608241944842,0.0,0.0,0.0,90.6286674873125,55.79323369213006,84.4050495408606,81.3254443279579,-15.59495045913939,27.195001220703034,0.0,1.193746528346832,0.7532932843401643,0.44045324400666774,-41.95987943817015,-24.860717362947824,-17.099162075222324,1585.161497114147,-0.5437129744776836,-0.5451964732311687,4.883673182714787
2010-01-19,1635.0999755859375,1638.5,1613.699951171875,1635.0999755859375,1635.0999755859375,18.0,819.2979661862905,461.0,1.5308333972706463,641.8471634534902,4732672620.978621,608293065.4612687,4.022238722801637,1538.3232641436703,94.40449935394132,1036.1013373975395,1570.627274946733,1633.575199078594,1507.679350814872,8.01564128370252,1.0121114121583212,1.0,0.0,1574.7533365885415,1588.233329264323,1561.2733439127603,1.7120132229703513,2.7383780336103967,1.0,0.0,1477.199951171875,1638.5,1557.8499755859375,10.269785289039719,0.9789211197469293,23.573984375000002,0.0,22.784968157197227,13.829038109164241,8.955930048032986,1570.627274946733,1570.627274946733,1574.5711341491942,1551.786165991997,0.6288514528880919,0.30317278159818056,0.3256786712899113,0.1247730520827288,8.326022860618894,-374.374301455985,312.73837431175417,297.81746176216825,14.920912549585921,1585.1500244140625,1557.8499755859375,1571.5,1557.8499755859375,0.0,0.0,0.0,0.0,142.07944909195845,1198.750710625484,1204.8482747965845,40.0,0.0,40.0,1536.3079370693233,1638.5,0.0,0.0,83.80232959731812,0.0,0.0,0.0,88.82153032443532,62.923177901522614,97.89211197469294,91.04410928590734,-2.1078880253070675,31.29090798117909,0.0,1.4683059210436817,0.8962958116808679,0.5720101093628138,-44.72722991530563,-28.834019873419386,-15.893210041886242,1596.5889562773173,2.7460066923126414,2.708980232462377,7.763785867455453
2010-01-20,1611.0999755859375,1622.9000244140625,1606.4000244140625,1611.0999755859375,1611.0999755859375,13.0,819.2979661862905,448.0,1.4849793496092332,505.5832829601345,-1453263033.3533654,420878874.6599383,3.8314247024612627,1540.0802143929386,91.16317277067316,1020.8934403460885,1574.0,1638.2864666292355,1509.7135333707645,8.168547220995618,0.7885519887094368,0.0,0.0,1583.7800008138022,1598.5099934895834,1569.050008138021,1.86010590716039,1.4273587357940216,1.0,0.0,1477.199951171875,1638.5,1557.8499755859375,10.247779468114675,0.8301300922527377,24.086581054687503,0.0,24.01117439121913,15.86546536557522,8.145709025643908,1574.0,1574.0,1580.1909559086932,1556.179781517474,0.613228634136522,0.3444883382404336,0.26874029589608833,0.14415221947813123,9.086778036006892,-56.699951171875,314.95038490449457,301.4937520157565,13.456632888738056,1590.4000244140625,1557.8499755859375,1574.125,1557.8499755859375,0.0,0.0,0.0,0.0,92.19885300278537,1198.750710625484,1204.8482747965845,40.0,0.0,40.0,1548.5709846210045,1638.5,0.0,0.0,70.27398063929498,0.0,0.0,0.0,84.01211353881341,55.284035772787256,83.01300922527376,88.43672358027577,-16.98699077472623,29.530001831054733,0.0,1.5429563265373596,1.0256279146521663,0.5173284118851933,-47.73866220997554,-32.61494834073062,-15.123713869244916,1598.1724260426774,-1.467800156464416,-1.4786789266025835,6.1820288498809495
2010-01-21,1587.0999755859375,1588.300048828125,1588.300048828125,1587.0999755859375,1587.0999755859375,1.0,819.2979661862905,447.0,1.482313318460922,429.92852825154387,-0.0,385805635.10494345,3.816528047775838,1540.1660668346283,90.92683020142957,1005.6855432946375,1575.0076904296875,1637.165450055041,1512.849930804334,7.893010301225367,0.5972709218377112,0.0,0.0,1587.8500040690103,1600.0000040690104,1575.7000040690104,1.5303712528090807,0.46913463032621705,0.0,0.0,1477.199951171875,1638.5,1557.8499755859375,10.24122293549689,0.6813390647585461,23.957915625000005,0.0,22.783715749598514,17.249115442379882,5.534600307218632,1579.8166605631511,1575.0076904296875,1581.2538820128848,1558.4701662632863,0.6202190963570503,0.3898856347018274,0.2303334616552229,0.15842871275601828,9.747069223730175,-44.2076416015625,313.99538281793997,304.609580485099,9.385802332840967,1597.75,1557.8499755859375,1577.7999877929688,1557.8499755859375,0.0,0.0,0.0,0.0,33.71282736041507,1198.750710625484,1204.8482747965845,40.0,0.0,40.0,1559.362466466484,1638.5,0.0,0.0,59.86626224779297,0.0,0.0,0.0,77.14588126106351,45.796919688751665,68.1339064758546,83.01300922527378,-31.866093524145395,32.73231576772832,4.600271832306467,1.4619282577751609,1.1128879832767653,0.3490402744983956,-52.09333943807488,-36.51062656019947,-15.582712877875409,1597.8199535057458,-1.4896654685424782,-1.5008724212580482,4.600271832306468
2010-01-22,1536.4000244140625,1560.699951171875,1530.699951171875,1536.4000244140625,1536.4000244140625,9.0,819.2979661862905,438.0,1.4488843857385973,303.3245155660555,-14200032552.083334,-736181917.7556933,3.529022807043656,1540.2047685638893,88.91146860439815,1005.6855432946375,1572.25,1635.3615608595053,1509.1384391404947,8.028183922341267,0.21597933011239967,0.0,0.0,1587.1666666666665,1601.246671549479,1573.0866617838542,1.7742314249054834,-1.3027920684379646,0.0,1.0,1477.199951171875,1638.5,1557.8499755859375,10.259185805573223,0.3670183218931866,27.202126503906253,1.8827350111482402,17.517947595021496,17.302881872908205,0.215065722113291,1580.2833251953125,1572.25,1574.353288536143,1556.8353409411216,0.6087865006733972,0.4450490145733834,0.16373748610001382,0.16187765665474027,10.60105601870399,-20.050048828125,309.29034759351725,306.7145297717348,2.5758178217824366,1584.5999755859375,1557.8499755859375,1571.2249755859375,1557.8499755859375,0.0,0.0,0.0,0.0,-66.1929251283727,1198.750710625484,1204.8482747965845,40.0,0.0,40.0,1559.362466466484,1638.5,0.0,1.0,44.778846372866354,0.0,0.0,0.0,65.7721089849882,44.818062040044424,36.701832189318665,62.616249296815674,-63.298167810681335,22.61428309849316,0.3658201860017221,1.125228027289754,1.115355992079363,0.009872035210390928,-54.761056027846855,-40.16071245372895,-14.600343574117908,1597.1146544028534,-3.1945026748020244,-3.2466402768516645,1.2588133507732469
2010-01-25,1540.5,1543.5,1543.4000244140625,1540.5,1540.5,6.0,819.2979661862905,444.0,0.8146514864338007,263.5067067017083,-3748982.772231102,-683865279.542589,3.545034166796795,1554.1088061344362,87.61691483177555,1008.3692754666744,1570.1333333333334,1633.1287833971046,1507.1378832695623,8.024216635161068,0.2647978282293784,0.0,0.0,1585.2433349609375,1598.7833374023437,1571.7033325195312,1.7082554006435757,-1.152264656323443,0.0,1.0,1477.199951171875,1638.5,1557.8499755859375,10.27301601741625,0.39243663773205084,25.191911412109377,2.4363113544440744,13.519774613589561,16.54626042104448,-3.026485807454918,1579.308329264323,1570.1333333333334,1569.1450902998133,1555.6253156862238,1.2402216816767522,0.9309294812007074,0.3092922004760448,0.15816001260287804,11.33139330905207,-17.13333333333344,304.3420650610977,307.5773840753998,-3.2353190143020925,1584.5999755859375,1557.8499755859375,1571.2249755859375,1557.8499755859375,0.0,0.0,0.0,0.0,-62.354692109771854,1198.750710625484,1204.8482747965845,40.0,0.0,40.0,1559.362466466484,1636.3439990234374,0.0,0.0,45.964800497720745,0.02147644601672458,0.0,0.0,57.53154612328021,45.45571220832837,19.07512819401422,41.30362228639583,-80.92487180598579,14.769999186197992,-0.7537657221958941,0.8690893930088598,1.0661026722652625,-0.19701327925640266,-57.598798172476904,-43.648329597478536,-13.950468574998368,1596.180212032755,0.2668559958856509,0.26650056745394224,1.5290285655624514
2010-01-26,1522.199951171875,1529.4000244140625,1500.0,1522.199951171875,1522.199951171875,7.0,819.2979661862905,437.0,0.8109707198298411,207.56284263048215,-12075010027.20424,-1551899996.6708217,3.4618791250591285,1563.4546271538454,81.7453757304975,1008.3692754666744,1567.1374969482422,1632.3977620179244,1501.87723187856,8.328594676187183,0.15570515436625373,0.0,0.0,1578.9366658528645,1592.766670735677,1565.106660970052,1.751812492788272,-1.5512181724353526,0.0,1.0,1477.199951171875,1638.5,1557.8499755859375,10.292654546409098,0.2789831765516093,26.722720270898442,3.0563112957729226,8.77339844397261,14.991688025630108,-6.218289581657498,1576.7416585286458,1567.1374969482422,1561.9227612032075,1553.149362759235,1.033004331887804,0.9455450513981526,0.08745928048965135,0.1471889040920926,12.253804987346625,-2.5375213623046875,292.6101554217147,306.83327614088716,-14.22312071917247,1569.25,1557.8499755859375,1563.5499877929688,1557.8499755859375,0.0,0.0,46.54610329355616,49.388095676297816,-108.93924779335275,1198.750710625484,1204.8482747965845,40.0,0.0,40.0,1559.362466466484,1634.2311180664062,0.0,0.0,41.6637330247572,0.0,0.007158815338908193,0.0,49.409575836832914,42.17123163830236,16.028845611462096,23.93526866493166,-83.97115438853791,-4.124369049072357,-1.9832613540325177,0.5648779605064062,0.9658577299134913,-0.40097976940708513,-59.90650128682233,-46.899963935347294,-13.006537351475039,1591.7681357019749,-1.1879291676809456,-1.195041428077026,0.32293562156902045
